A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,AB,AC,AD,AE,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AV,AW
0.10185361,0.107655249,0.110636119,0.110709696,0.107797372,0.101828842,0.092742455,0.080485543,0.065014705,0.04629607,0.024305516,-0.000971148,-0.029538037,-0.061389076,-0.096507942,-0.134868028,-0.176432462,-0.221154154,-0.268975893,-0.319830476,-0.373640884,-0.430320487,-0.489773293,-0.551894238,-0.616569497,-0.683676842,-0.75308603,-0.824659214,-0.898251394,-0.973710884,-1.050879812,-1.12959464,-1.2096867,-1.290982756,-1.373305572,-1.456474503,-1.540306089,-1.624614656,-1.709212932,-1.793912654,-1.878525183,-1.962862113,-2.046735877,-2.129960342,-2.212351402,-2.293727549,-2.373910438,-2.45272543,-2.530002121
-0.036363944,-0.014790406,0.006306043,0.026697839,0.046148576,0.064414226,0.081244451,0.096384022,0.109574333,0.120554989,0.129065474,0.134846877,0.137643672,0.137205532,0.133289164,0.125660163,0.114094853,0.09838211,0.078325154,0.05374329,0.024473582,-0.009627551,-0.048682829,-0.092792716,-0.14203415,-0.196459397,-0.256095058,-0.320941227,-0.390970817,-0.466129057,-0.54633317,-0.631472235,-0.721407242,-0.815971331,-0.914970233,-1.018182891,-1.125362281,-1.236236407,-1.350509486,-1.467863293,-1.587958676,-1.710437224,-1.834923071,-1.961024834,-2.088337662,-2.216445384,-2.344922746,-2.473337709,-2.601253807
-0.005427279,0.0261926,0.055849088,0.083330039,0.108424675,0.130924516,0.150624319,0.167323028,0.180824727,0.190939595,0.197484852,0.200285695,0.199176218,0.194000314,0.184612545,0.170878986,0.152678031,0.129901157,0.10245364,0.07025523,0.03324076,-0.008639296,-0.055418332,-0.107113181,-0.163723759,-0.225232776,-0.291605526,-0.362789753,-0.43871559,-0.519295583,-0.604424791,-0.693980967,-0.787824825,-0.885800372,-0.987735337,-1.093441658,-1.202716063,-1.315340706,-1.431083884,-1.549700817,-1.670934492,-1.794516559,-1.920168296,-2.047601609,-2.176520086,-2.306620086,-2.437591866,-2.569120736,-2.700888233
-0.000843083,-0.018734659,-0.039676126,-0.062899078,-0.087393019,-0.111973266,-0.13536563,-0.15629886,-0.173597442,-0.186270857,-0.193599482,-0.195220368,-0.191216425,-0.182209015,-0.169446715,-0.15487321,-0.141147567,-0.131583814,-0.129977089,-0.140293352,-0.16621948,-0.210599152,-0.274813122,-0.35819409,-0.457588697,-0.567184647,-0.678703975,-0.782021939,-0.866207847,-0.920907526,-0.937909933,-0.91267788,-0.845590098,-0.74265003,-0.615470539,-0.480439064,-0.357092033,-0.265860674,-0.225469144,-0.25034707,-0.348444281,-0.519796862,-0.756093414,-1.041342955,-1.353575598,-1.66734364,-1.9566638,-2.197974722,-2.372689833
-0.021536968,0.006501413,0.034086418,0.060817985,0.08627934,0.110041217,0.131666447,0.150714876,0.166748522,0.179336931,0.188062645,0.192526701,0.192354091,0.187199088,0.176750367,0.160735835,0.138927087,0.111143424,0.077255358,0.037187545,-0.00907891,-0.061504808,-0.119991919,-0.184382769,-0.254461152,-0.32995339,-0.410530301,-0.495809875,-0.585360605,-0.678705445,-0.775326328,-0.874669182,-0.976149389,-1.079157586,-1.183065748,-1.287233463,-1.391014307,-1.493762239,-1.594837931,-1.693614948,-1.789485701,-1.881867097,-1.970205825,-2.053983209,-2.132719581,-2.205978134,-2.273368207,-2.334547989,-2.389226622
-0.006823001,-0.024506612,-0.039511958,-0.050441676,-0.056343761,-0.05696341,-0.052961066,-0.04606147,-0.039101821,-0.035955405,-0.041319917,-0.060375582,-0.098335246,-0.15992438,-0.248841077,-0.367252634,-0.515385028,-0.691254318,-0.890575606,-1.106867531,-1.331750693,-1.555419602,-1.767251913,-1.956507564,-2.113064582,-2.228137638,-2.294928845,-2.309166573,-2.26949576,-2.177691496,-2.038676217,-1.860329848,-1.653092519,-1.429371561,-1.202778701,-0.987239214,-0.796030694,-0.640822916,-0.530799152,-0.471940626,-0.46654782,-0.513054366,-0.606162564,-0.73729691,-0.89533749,-1.067563586,-1.240713928,-1.402057337,-1.540368065
-0.009448966,-0.027499516,-0.039413183,-0.044600541,-0.042616252,-0.03318016,-0.016194915,0.008240585,0.03982256,0.078038976,0.122171774,0.171304827,0.224337596,0.280004248,0.336897822,0.393498858,0.448207747,0.499379917,0.545362901,0.58453423,0.615339107,0.636326771,0.646184582,0.643768866,0.628131713,0.598543069,0.554507581,0.49577586,0.422350004,0.334483378,0.232674844,0.117657763,-0.009615743,-0.147994713,-0.296152752,-0.452614226,-0.615782471,-0.783969275,-0.955424887,-1.12836787,-1.301014175,-1.47160487,-1.638432065,-1.799862648,-1.954359546,-2.1005003,-2.236992823,-2.362688305,-2.476591255
0.109612511,0.067889889,0.024308012,-0.021087027,-0.068242839,-0.117100807,-0.167596185,-0.219658227,-0.273210344,-0.328170283,-0.384450336,-0.441957577,-0.500594117,-0.560257388,-0.620840449,-0.682232313,-0.744318291,-0.80698036,-0.870097541,-0.933546299,-0.997200947,-1.060934072,-1.124616963,-1.188120044,-1.251313321,-1.314066824,-1.37625105,-1.437737411,-1.498398674,-1.558109391,-1.616746332,-1.674188898,-1.73031953,-1.785024099,-1.838192284,-1.889717931,-1.939499395,-1.987439862,-2.033447647,-2.077436472,-2.119325718,-2.159040656,-2.196512647,-2.231679322,-2.264484727,-2.294879451,-2.322820718,-2.348272456,-2.371205335
-0.001116714,0.000519855,0.009215935,0.027777772,0.058681266,0.103517533,0.162378884,0.233270957,0.311657597,0.390251009,0.459145184,0.50635366,0.51875579,0.483386623,0.388936446,0.227271622,-0.005237657,-0.30678526,-0.669744053,-1.080896209,-1.522248617,-1.972310449,-2.407644926,-2.80448577,-3.140235508,-3.394729414,-3.551235036,-3.597236157,-3.525095685,-3.332687898,-3.024035035,-2.609892056,-2.108125318,-1.54366074,-0.947764784,-0.356483677,0.191801099,0.65956415,1.01375196,1.229354067,1.292392386,1.201825286,0.969999768,0.621502247,0.190514531,-0.282973876,-0.757561816,-1.194817152,-1.56304093
-0.005952808,-0.044612687,-0.075653448,-0.098405491,-0.112602272,-0.118408496,-0.116425654,-0.107673246,-0.093545519,-0.07574511,-0.056196603,-0.036944518,-0.02004151,-0.007433535,-0.000849301,-0.00170136,-0.011005767,-0.029326299,-0.056747767,-0.092881165,-0.136901319,-0.187615445,-0.243558842,-0.303111892,-0.364630862,-0.426583745,-0.487681754,-0.546997031,-0.604057829,-0.658913663,-0.712164796,-0.764952728,-0.818910892,-0.876077483,-0.938774928,-1.009462862,-1.090573372,-1.184338605,-1.292621511,-1.416760441,-1.55743754,-1.714579484,-1.887297086,-2.073867949,-2.271763663,-2.47772036,-2.687848822,-2.89777809,-3.102824591
0.07402117,0.104941495,0.133006119,0.158038832,0.179871396,0.198344346,0.213307764,0.224622016,0.232158451,0.235800065,0.23544211,0.230992663,0.222373134,0.209518732,0.192378857,0.170917449,0.145113265,0.114960092,0.080466904,0.041657944,-0.001427258,-0.048733927,-0.100192161,-0.155717114,-0.215209233,-0.27855458,-0.345625194,-0.416279533,-0.490362966,-0.567708319,-0.648136485,-0.731457077,-0.81746913,-0.905961851,-0.996715403,-1.089501739,-1.18408545,-1.28022466,-1.377671933,-1.476175205,-1.575478733,-1.675324051,-1.775450935,-1.875598371,-1.975505516,-2.074912657,-2.173562157,-2.271199384,-2.367573619
0.128026789,0.122597252,0.115059602,0.105357244,0.093439805,0.079263454,0.062791205,0.043993186,0.022846881,-0.000662651,-0.026542595,-0.054792226,-0.085402789,-0.118357416,-0.153631072,-0.191190543,-0.23099445,-0.272993311,-0.317129631,-0.363338025,-0.411545384,-0.461671071,-0.513627151,-0.567318655,-0.622643873,-0.679494683,-0.737756901,-0.797310664,-0.858030838,-0.91978745,-0.982446134,-1.045868609,-1.109913161,-1.174435154,-1.239287538,-1.304321379,-1.369386391,-1.434331472,-1.499005247,-1.563256605,-1.626935238,-1.689892173,-1.751980294,-1.81305486,-1.872974002,-1.931599213,-1.988795818,-2.044433426,-2.098386356
0.004785735,-0.009267509,-0.022273625,-0.033900501,-0.043829609,-0.051765741,-0.057447032,-0.060655012,-0.06122443,-0.059052571,-0.054107782,-0.04643692,-0.036171451,-0.023531949,-0.008830756,0.007527367,0.02504678,0.043144767,0.061157656,0.078349243,0.093921448,0.107027049,0.116784306,0.122293211,0.122653053,0.116980932,0.104430829,0.084212802,0.055611859,0.018006057,-0.029116613,-0.086143008,-0.153321647,-0.230751943,-0.318376149,-0.415974256,-0.523162034,-0.639392304,-0.763959472,-0.896007276,-1.034539601,-1.17843417,-1.326458819,-1.477290035,-1.629533349,-1.78174516,-1.932455519,-2.080191388,-2.223499888
-0.007616242,-0.013480697,-0.01325831,-0.006246828,0.007838935,0.028790433,0.055857939,0.087739811,0.122613691,0.158211719,0.191938311,0.221025189,0.242714624,0.254458593,0.254119052,0.240153109,0.211766763,0.169022148,0.112885853,0.045209832,-0.031358679,-0.11353623,-0.197623391,-0.279772763,-0.356286537,-0.423921736,-0.480179174,-0.523551963,-0.553711164,-0.57160992,-0.579492918,-0.580804989,-0.580000468,-0.582263073,-0.593153745,-0.61821052,-0.662529298,-0.730357045,-0.82472894,-0.94717838,-1.097543623,-1.273887584,-1.472538576,-1.688250299,-1.914470005,-2.143695372,-2.367893908,-2.578954277,-2.769137184
0.006725579,0.021219358,0.033567606,0.043625357,0.051250331,0.056303518,0.05864976,0.058158336,0.05470354,0.048165258,0.038429527,0.025389096,0.008943959,-0.010998116,-0.034521091,-0.061700171,-0.092601351,-0.127280986,-0.165785391,-0.208150473,-0.2544014,-0.304552299,-0.358606,-0.416553814,-0.478375355,-0.544038406,-0.613498823,-0.686700493,-0.763575326,-0.844043307,-0.928012583,-1.015379603,-1.106029301,-1.199835331,-1.296660341,-1.396356297,-1.498764849,-1.603717741,-1.711037259,-1.820536725,-1.932021024,-2.045287166,-2.160124887,-2.276317277,-2.393641435,-2.511869157,-2.630767641,-2.750100211,-2.869627065
0.018382418,0.035926959,0.051082169,0.063703647,0.073651884,0.080792893,0.08499884,0.08614865,0.0841286,0.078832895,0.070164219,0.058034255,0.042364192,0.023085177,0.000138759,-0.026522727,-0.056935797,-0.091125505,-0.129105174,-0.170876167,-0.216427704,-0.265736733,-0.318767846,-0.37547324,-0.43579274,-0.499653859,-0.566971924,-0.637650238,-0.711580302,-0.788642084,-0.86870434,-0.951624973,-1.037251453,-1.12542127,-1.215962434,-1.308694016,-1.403426728,-1.499963539,-1.59810032,-1.697626526,-1.798325903,-1.899977213,-2.002354991,-2.105230311,-2.20837157,-2.311545279,-2.414516866,-2.517051477,-2.618914781
0.011271845,0.059602358,0.108397581,0.156345363,0.202873566,0.248438263,0.294725321,0.344718751,0.402599455,0.473455468,0.562807988,0.675983838,0.817390929,0.98977485,1.193548158,1.426286147,1.682472349,1.953553843,2.228332832,2.493680747,2.735519658,2.939978829,3.094607293,3.18951074,3.218285083,3.178639791,3.072638997,2.906532771,2.690198907,2.436260429,2.158979817,1.873053108,1.592432976,1.32929968,1.093274452,0.890935741,0.725659797,0.597768936,0.504938364,0.442789278,0.405584156,0.386939837,0.380483804,0.380396438,0.381803506,0.38100554,0.375551005,0.364175988,0.346643453
0.037526245,0.026527709,0.013867064,-0.000487285,-0.016562599,-0.034381618,-0.053962387,-0.075318097,-0.098456949,-0.123382027,-0.150091192,-0.178576994,-0.208826611,-0.240821791,-0.274538836,-0.309948588,-0.347016445,-0.385702399,-0.425961095,-0.467741902,-0.510989022,-0.555641602,-0.601633883,-0.648895353,-0.697350935,-0.746921179,-0.797522487,-0.849067341,-0.90146456,-0.95461956,-1.008434642,-1.062809279,-1.117640427,-1.172822839,-1.228249389,-1.283811409,-1.339399026,-1.394901511,-1.450207621,-1.505205958,-1.559785315,-1.613835026,-1.667245318,-1.719907654,-1.771715072,-1.822562514,-1.872347158,-1.920968726,-1.968329793
0.001450687,0.014080241,0.025537153,0.034804561,0.041015649,0.043579896,0.042288517,0.0373792,0.029542934,0.019861873,0.009676163,0.000388739,-0.006771498,-0.010997521,-0.012125669,-0.010791481,-0.00848476,-0.007479206,-0.010627964,-0.021036194,-0.041642571,-0.074760289,-0.12164133,-0.182132681,-0.254487946,-0.335382143,-0.420152529,-0.503257125,-0.57890939,-0.64181724,-0.68793237,-0.71510571,-0.723549482,-0.716026028,-0.69771651,-0.675764425,-0.658533928,-0.654664419,-0.67203445,-0.716764604,-0.792387654,-0.89929487,-1.034532409,-1.191976324,-1.362865511,-1.536626156,-1.701885466,-1.847551589,-1.963833216
0.015352703,0.09930638,0.18638456,0.271945974,0.351182172,0.419540956,0.473148667,0.509179318,0.526121906,0.52390817,0.503880562,0.468602018,0.421532147,0.366615187,0.307840011,0.248838802,0.192587294,0.141255379,0.096234225,0.05833752,0.028144476,0.006425205,-0.005430312,-0.00506661,0.011017854,0.047423673,0.109544154,0.203007051,0.332913404,0.502960633,0.714565219,0.966113479,1.252463865,1.564800211,1.890894917,2.215789174,2.522841321,2.795042422,3.016458282,3.173635518,3.256809794,3.260777002,3.185329783,3.035216161,2.819636046,2.551346335,2.245488548,1.91827889,1.585706706
-2.26E-05,-0.004851467,-0.012133979,-0.022345273,-0.035812537,-0.052597427,-0.072371628,-0.094306568,-0.117004396,-0.138499858,-0.156359672,-0.167896191,-0.170495282,-0.162036031,-0.141355199,-0.108686879,-0.065993051,-0.01709858,0.032441604,0.075783935,0.1055407,0.114766625,0.098071112,0.052694638,-0.020636266,-0.117255982,-0.228651018,-0.343168126,-0.447318862,-0.527556915,-0.572308624,-0.573966525,-0.530526233,-0.446568573,-0.333363279,-0.207990262,-0.091522736,-0.006470252,0.026187509,-0.010042,-0.124657508,-0.318500803,-0.58321401,-0.901927256,-1.251096709,-1.603232515,-1.930117778,-2.206048532,-2.410633629
-0.058563334,-0.039090031,-0.01885161,0.001856257,0.022715385,0.043386685,0.063512,0.082716166,0.10060929,0.116789218,0.130844195,0.142355686,0.150901337,0.156058065,0.157405245,0.154527964,0.147020332,0.134488804,0.116555497,0.092861471,0.06306994,0.026869391,-0.016023419,-0.065860621,-0.122860563,-0.18720535,-0.259038602,-0.338463468,-0.425540904,-0.520288243,-0.622678065,-0.73263738,-0.850047145,-0.974742108,-1.106510991,-1.245097016,-1.390198768,-1.54147139,-1.698528106,-1.860942061,-2.028248463,-2.199947012,-2.375504598,-2.554358248,-2.735918293,-2.919571748,-3.104685846,-3.290611738,-3.476688294
0.00208351,-0.036704588,-0.076120208,-0.114617359,-0.150509099,-0.182035269,-0.207442208,-0.225071074,-0.233450436,-0.231388176,-0.218057264,-0.19306994,-0.156535142,-0.10909468,-0.051934738,0.013229413,0.084196029,0.158345729,0.232733792,0.304201636,0.369501961,0.42543109,0.46896159,0.497368186,0.508340462,0.500076661,0.471354153,0.421573613,0.350775573,0.259629687,0.149398576,0.021879452,-0.120672208,-0.275632038,-0.440103972,-0.611020089,-0.785238402,-0.959634512,-1.131183942,-1.297032955,-1.454556593,-1.601403628,-1.735528861,-1.855213812,-1.959077241,-2.0460771,-2.115505572,-2.166978656,-2.200421568
0.015077296,0.072838631,0.123376404,0.165790791,0.199345003,0.223485084,0.237854935,0.242305931,0.236900643,0.221910394,0.197806518,0.165245448,0.125047931,0.07817291,0.025686778,-0.031271092,-0.09152549,-0.153904019,-0.217275985,-0.280590251,-0.342910735,-0.403448332,-0.461588087,-0.516910612,-0.569206912,-0.618485982,-0.664974788,-0.709110497,-0.751525092,-0.793022761,-0.834550734,-0.877164445,-0.921988154,-0.970172281,-1.022848894,-1.081086817,-1.145847912,-1.217945993,-1.298009828,-1.386451478,-1.483441097,-1.588889075,-1.702436157,-1.8234519,-1.951041546,-2.084061096,-2.221140113,-2.360711485,-2.501047203
0.058088187,0.080370751,0.099083066,0.11409573,0.125287331,0.132544912,0.135764394,0.134850995,0.129719609,0.120295156,0.106512914,0.088318804,0.065669658,0.03853344,0.006889439,-0.029271568,-0.069947207,-0.115123413,-0.164774391,-0.218862606,-0.277338811,-0.340142118,-0.407200103,-0.478428948,-0.553733622,-0.633008098,-0.716135608,-0.802988928,-0.893430699,-0.987313787,-1.084481664,-1.184768827,-1.288001244,-1.393996822,-1.502565912,-1.613511824,-1.726631374,-1.841715442,-1.958549561,-2.076914502,-2.196586895,-2.317339839,-2.438943539,-2.561165942,-2.683773374,-2.806531185,-2.929204395,-3.051558329,-3.173359261
-0.03150554,-0.0186654,-0.007126645,0.002898589,0.011198549,0.017563669,0.021788438,0.023673285,0.02302648,0.019666031,0.01342155,0.004136074,-0.008332183,-0.024108166,-0.043298415,-0.065989634,-0.0922474,-0.122115022,-0.155612587,-0.19273618,-0.233457309,-0.277722531,-0.325453295,-0.376546002,-0.430872281,-0.488279497,-0.548591458,-0.611609356,-0.677112894,-0.744861625,-0.814596465,-0.886041378,-0.958905223,-1.032883727,-1.107661588,-1.182914671,-1.258312281,-1.333519495,-1.408199528,-1.482016105,-1.554635831,-1.625730517,-1.694979462,-1.762071649,-1.826707854,-1.888602638,-1.947486205,-2.003106119,-2.055228856
0.04821116,0.119450774,0.176327629,0.215576186,0.234417322,0.230702999,0.203037336,0.150866789,0.074533746,-0.024710233,-0.14473306,-0.28259189,-0.434641021,-0.596672882,-0.764085414,-0.932067877,-1.095796391,-1.250630275,-1.392300483,-1.517082136,-1.621944128,-1.704670066,-1.76394618,-1.799413309,-1.81168147,-1.802306902,-1.773732696,-1.729195292,-1.672600141,-1.608370771,-1.541276383,-1.476243857,-1.418160758,-1.371676513,-1.341009299,-1.329766422,-1.340785793,-1.376005725,-1.436369405,-1.521769187,-1.631034264,-1.761963359,-1.911401902,-2.075360962,-2.249172931,-2.427676986,-2.605425623,-2.7769024,-2.936740333
0.002155708,0.013532373,0.021377471,0.025874644,0.027627733,0.027636005,0.027221708,0.02791134,0.031277569,0.038754255,0.051441761,0.069923115,0.094112841,0.123159158,0.155416476,0.1884989,0.219417301,0.244793219,0.261133382,0.265140259,0.254027792,0.225808273,0.179516975,0.11534569,0.034664597,-0.06007681,-0.165566006,-0.277943741,-0.393191033,-0.507548067,-0.617920801,-0.722230434,-0.819665356,-0.910804313,-0.997592488,-1.083167521,-1.171548469,-1.267215624,-1.374621099,-1.497677963,-1.639278489,-1.800889479,-1.982265053,-2.181305577,-2.394076933,-2.614988721,-2.837114922,-3.052627594,-3.253304622
0.004641736,0.052366984,0.101463802,0.148980497,0.191867298,0.22725012,0.252695959,0.266431312,0.267477862,0.25567874,0.231603329,0.196336976,0.151181744,0.097312178,0.035442939,-0.034429799,-0.113155819,-0.202384482,-0.304325422,-0.421327224,-0.555317231,-0.707175223,-0.876135547,-1.059321741,-1.251511793,-1.445209855,-1.631063068,-1.798614338,-1.937329895,-2.037791988,-2.092910362,-2.098987995,-2.056481723,-1.970327791,-1.849753497,-1.707562284,-1.558951727,-1.419990888,-1.30593508,-1.22958375,-1.199886069,-1.220968696,-1.291705203,-1.405875103,-1.552883141,-1.718937962,-1.888533974,-2.046048572,-2.177262569
-0.003168649,0.015075134,0.041172672,0.076364702,0.121819103,0.178570517,0.247456072,0.329049635,0.423597413,0.530958049,0.650550537,0.781313371,0.921678249,1.069561387,1.222375057,1.377061337,1.53014924,1.67783538,1.816087223,1.940766707,2.047770733,2.133183756,2.193436537,2.225464131,2.226855509,2.195986872,2.132130821,2.035534191,1.907458416,1.750177937,1.566934167,1.361844897,1.139771555,0.906149309,0.666787366,0.427648909,0.194621572,-0.026709729,-0.231275744,-0.414710412,-0.573503201,-0.70510865,-0.808008091,-0.881721532,-0.926770677,-0.944597041,-0.937441641,-0.90819481,-0.860226054
0.066638135,0.038834492,0.009701949,-0.020756294,-0.052534732,-0.085625519,-0.120018451,-0.155700942,-0.192658013,-0.230872283,-0.270323969,-0.310990885,-0.352848453,-0.395869718,-0.44002537,-0.485283764,-0.531610957,-0.578970746,-0.627324707,-0.676632248,-0.726850659,-0.777935177,-0.829839048,-0.882513595,-0.9359083,-0.989970878,-1.044647366,-1.099882209,-1.155618358,-1.211797365,-1.268359486,-1.325243784,-1.382388244,-1.439729876,-1.497204839,-1.554748551,-1.61229581,-1.669780921,-1.727137808,-1.78430015,-1.841201498,-1.897775405,-1.953955548,-2.009675858,-2.064870647,-2.119474727,-2.173423539,-2.226653274,-2.279100994
-0.0003958,-0.015922663,-0.034086887,-0.054069102,-0.074690168,-0.094409165,-0.111336674,-0.123267904,-0.127745451,-0.122166525,-0.103952015,-0.07079193,-0.020971581,0.046235202,0.130143866,0.228272183,0.336074564,0.446893426,0.552214675,0.642283031,0.707079643,0.737595159,0.727257388,0.67330872,0.577890336,0.448590999,0.298265206,0.144017472,0.005376054,-0.098178291,-0.150029427,-0.139190709,-0.062577339,0.073625228,0.253805855,0.454128978,0.645031289,0.794740454,0.873359856,0.856944562,0.730963855,0.492615426,0.151618327,-0.270658617,-0.743617864,-1.231046795,-1.695385464,-2.102021185,-2.423001596
